"product_id","sku","name","price","sale_price","original_price","grape","wine_type","producer","country","region","abv","volume","vintage","stock_status","categories","description","url","image"
"25242","VT/0080","Rượu vang Pháp La Chablisienne Chablis Grand Cru Les Preuses 2003","3.208.000","","","Chardonnay","Rượu Vang Trắng","Nhà sản xuất","Bourgogne","","1","750ml","2003","in-stock","","Thổ nhưỡng Kimmeridgian giàu đá vôi, đất sét đã đem lại dòng rượu vang trắng tươi mát, đậm đà với chất vị khoáng chất thơm ngon. Rượu lan toả hương vani tinh tế hoà quyện cùng hương trái cây chín mọng. Sau khi decant, những lớp hương khoáng chất bung toả mãnh liệt.","https://winecellar.vn/ruou-vang-phap/chablis-grand-cru-les-preuses-2003/","https://winecellar.vn/wp-content/uploads/2018/11/chablis-grand-cru-les-preuses-1.jpg"
"43362","VD/0616","Rượu vang Pháp Château Batailley 2005","6.171.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2005","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-batailley-2005/","https://winecellar.vn/wp-content/uploads/2017/12/chateau-batailley.jpg"
"11132","VT/0304-24","Rượu Vang Pháp Louis Latour Chablis La Chanfleure","1.331.000","","","Chardonnay, Pinot Noir","Rượu Vang Trắng","Nhà sản xuất","Pháp Louis Latour Chablis La Chanfleure","","1","750ml","","in-stock","","Rượu vang trắng Louis Latour Chablis La Chanfleure lan tỏa hương thơm sống động của hoa quả tươi, quyện cùng nốt hương cỏ hoa tươi mát. Vị rượu tròn đầy, nồng nàn khoáng chất đặc trưng của thổ nhưỡng Kimmeridgean độc đáo của Chablis. Dư vị lôi cuốn, kéo dài đầy vương vấn.","https://winecellar.vn/ruou-vang-phap/louis-latour-chablis-la-chanfleure/","https://winecellar.vn/wp-content/uploads/2018/08/louis-latour-chablis-la-chanfleure.jpg"
"25047","VD/0787-18","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny 2018","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","Rượu lan tỏa hương anh đào đen, mâm xôi hòa quyện cùng hương hoa và phảng phất chút hương đá vôi. Khi vừa thưởng thức, hương vị tươi mới gây ấn tượng mạnh mẽ với trái cây đen chín mọng. Một dòng vang thơm ngon, cân bằng, hậu vị kéo dài đầy lưu luyến.","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-2018/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny.jpg"
"25048","VD/0787-19","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny 2019","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-2019/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny.jpg"
"41830","VD/0787-20","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny 2020","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/ruou-vang-phap-domaine-comte-georges-de-vogue-chambolle-musigny-2020/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny.jpg"
"95692","VD/0787-22","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny 2022","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-2022/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny.jpg"
"12668","VD/0254","Rượu vang Pháp Louis Latour Chambolle-Musigny 2015","3.647.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2015","in-stock","","Hương vị: Rượu có hương vị rất tươi mới và dễ cảm nhận hương vị của quả mâm xôi, blackcurrant và một chút hương vị cam thảo nhẹ nhàng được kéo dài suốt tới hậu vị","https://winecellar.vn/ruou-vang-phap/louis-latour-chambolle-musigny/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-chambolle-musigny.jpg"
"32673","VD/0254-20","Rượu vang Pháp Louis Latour Chambolle-Musigny 2020","3.993.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","Chất vị rượu vang đỏ đầy đặn và tròn trịa trên vòm miệng với hương bánh mì nướng, phát triển thêm hương thơm anh đào tươi giòn. Hậu vị tươi mới kéo dài đầy ấn tượng. Sắc đỏ ruby đậm đà, lôi cuốn.","https://winecellar.vn/ruou-vang-phap/louis-latour-chambolle-musigny-2020/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-chambolle-musigny.jpg"
"13433","VD/0784","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny Premier Cru 2017","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2017","in-stock","","Hương vị: Rượu ngập tràn hương vị trái mọng chín, lý chua đen, sô cô la đen và những gia vị Ấn Độ. Trong vòm miệng, rượu thể hiện những hương vị có độ dày trung bình đến đậm đà","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny-premier-cru.jpg"
"25052","VD/0784-18","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny Premier Cru 2018","","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2018","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru-2018/","https://winecellar.vn/wp-content/uploads/2022/05/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru.jpg"
"25053","VD/0784-19","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny Premier Cru 2019","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2019","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru-2019/","https://winecellar.vn/wp-content/uploads/2022/05/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru.jpg"
"41833","VD/0784-20","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny Premier Cru 2020","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru-2020/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny-premier-cru.jpg"
"95694","VD/0784-22","Rượu vang Pháp Domaine Comte Georges de Vogue Chambolle-Musigny Premier Cru 2022","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-chambolle-musigny-premier-cru-2022/","https://winecellar.vn/wp-content/uploads/2020/03/chambolle-musigny-premier-cru.jpg"
"95697","VD/1636","Rượu vang Pháp Domaine Comte Georges de Vogue Les Amoureuses Chambolle-Musigny Premier Cru 2022","","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2022","in-stock","","","https://winecellar.vn/ruou-vang-phap/domaine-comte-georges-de-vogue-les-amoureuses-chambolle-musigny-premier-cru-2022/","https://winecellar.vn/wp-content/uploads/2025/10/domaine-comte-georges-de-vogue-les-amoureuses-chambolle-musigny-premier-cru.jpg"
"50814","VD/1141-1.5L","Rượu vang Pháp Charles Heidsieck Coteaux Champenois Red Ambonnay 2019 1.5L","1","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Puglia","","1","1500ml","2019","in-stock","","Rượu vang đỏ Champagne Charles Heidsieck Couteaux Champenois Red Ambonnay lấp lánh như viên ngọc ruby đỏ sang trọng, lan tỏa hương nho đen, mâm xôi, anh đào ngọt ngào quyện cùng hoa violet, gừng, cam thảo, quế và tiêu đen ấm áp. Vị rượu tròn đấy, tinh tế với vị chát nhung lụa, mượt mà cuốn theo dư vị thoảng hương caramel đầy mê đắm.","https://winecellar.vn/ruou-vang-phap/charles-heidsieck-coteaux-champenois-red-ambonnay-2019-1500ml/","https://winecellar.vn/wp-content/uploads/2022/05/charles-heidsieck-coteaux-champenois-red-ambonnay-2019.jpg"
"25126","VD/0252-09","Rượu vang Pháp Louis Latour Charmes-Chambertin 2009","1","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2009","in-stock","","Charmes-Chambertin Louis Latour 2009 có màu đỏ ruby sẫm, vang lan tỏa các tầng hương phong phú của anh đào chín, mâm xôi, hoa violet nhấn nhá thêm cùng các nốt hương đặc biệt của khoáng chất, thảo mộc tươi, mùi đất, mùi nấm truffles, quế và cam thảo. Vị vang thể hiện độ chua sắc nét, vị khoáng tinh tế cùng độ chát dịu êm mượt.","https://winecellar.vn/ruou-vang-phap/charmes-chambertin-louis-latour-2009/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-charmes-chambertin-grand-cru.jpg"
"26852","VD/1224","Rượu vang Pháp Louis Latour Chambertin Grand Cru Cuvée Héritiers Latour 2010","2","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2010","in-stock","","Chambertin Grand Cru Cuvée Héritiers Latour Louis Latour 2010 quyến rũ với sắc đỏ ruby lấp lánh, vang lan tỏa hương thơm nồng nàn của anh đào và hoa hồi cay nồng nổi bật. Vị chát nhung lụa ấn tượng tôn lên độ chua thanh lịch, cấu trúc dẻo dai và hậu vị kéo dài ngây ngất.","https://winecellar.vn/ruou-vang-phap/chambertin-grand-cru-cuvee-heritiers-latour-louis-latour-2010/","https://winecellar.vn/wp-content/uploads/2022/07/chambertin-grand-cru-cuvee-heritiers-latour-louis-latour.jpg"
"12435","VD/0252","Rượu vang Pháp Louis Latour Charmes-Chambertin 2010","18.767.000","","","Pinot Noir, Chardonnay","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2010","in-stock","","Louis Latour Charmes-Chambertin Grand Cru 2010 sở hữu sắc đỏ ruby sẫm, vang lan tỏa hương thơm phức hợp của quả đen chín như anh đào, việt quất, mận, vả hòa cùng hương thơm của gỗ sồi nướng và đinh hương. Một chai rượu vang đỏ tinh tế với cầu trúc hấp dẫn, bền bỉ và dẻo dai, vị vang đậm đà tròn trịa với độ chát êm dịu để lại hậu vị lưu luyến khó phai.","https://winecellar.vn/ruou-vang-phap/louis-latour-charmes-chambertin/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-charmes-chambertin-grand-cru.jpg"
"32670","VD/0683-20","Rượu vang Pháp Louis Latour Chassagne-Montrachet Rouge 2020","2.529.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2020","in-stock","","Rượu mang sắc đỏ garnet lôi cuốn, lan tỏa hương thơm trái quả như lý chua đen, mâm xôi đen. Chất vị phức hợp, phong phú, mềm mại trên vòm miệng. Hậu vị thanh lịch kéo dài đầy ấn tượng.","https://winecellar.vn/ruou-vang-phap/louis-latour-chassagne-montrachet-rouge-2020/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-chassagne-montrachet-rouge.jpg"
"45460","VD/0683-21","Rượu vang Pháp Louis Latour Chassagne-Montrachet Rouge 2021","2.529.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2021","in-stock","","","https://winecellar.vn/ruou-vang-phap/ruou-vang-phap-louis-latour-chassagne-montrachet-rouge-2021/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-chassagne-montrachet-rouge.jpg"
"25110","VD/0683","Rượu vang Pháp Louis Latour Chassagne-Montrachet Rouge 2016","2.396.000","","","Pinot Noir","Rượu Vang Đỏ","Nhà sản xuất","Bourgogne","","1","750ml","2016","in-stock","","Rượu vang đỏ Louis Latour Chassagne-Montrachet Rouge 2016 có màu đỏ ruby nổi bật. Rượu lan tỏa hương cà phê và mâm xôi đen thanh lịch. Vị rượu quyến rũ, tinh tế, vị chát mềm mượt, nhung mịn thoang thoảng hương mâm xôi đen ngọt ngào.","https://winecellar.vn/ruou-vang-phap/chassagne-montrachet-rouge-louis-latour-2016/","https://winecellar.vn/wp-content/uploads/2019/03/louis-latour-chassagne-montrachet-rouge.jpg"
"9578","VD/0143","Rượu vang Pháp Château Angelus 2009","2","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2009","in-stock","","Một trong những niên vụ Angelus xuất sắc nhất từ trước đến nay với những nốt hương phức hợp, kết cấu tròn đầy, mượt mà, xứng tầm đẳng cấp Premier Grand Cru Classé A. Rượu sở hữu sắc đỏ ánh tím đậm, lan tỏa hương thơm rượu việt quất, hương hoa hòa quyện cùng lý đen. Kết cấu đậm đà, vị chát mượt mà, độ chua thấp đem lại một dòng rượu vang đỏ tinh khiết, đầy chiều sâu. Rượu có tiềm năng lưu trữ lâu dài theo thời gian.","https://winecellar.vn/ruou-vang-phap/chateau-angelus-2009/","https://winecellar.vn/wp-content/uploads/2018/05/chateau-angelus.jpg"
"35509","VT/0567","Rượu vang Pháp Blanc Du Milieu 2020","2","","","Blend, Merlot","Rượu Vang Trắng","Nhà sản xuất","Bordeaux","","1","750ml","2020","in-stock","","Chai vang Blanc Du Milieu 2020 có màu vàng nhạt, với hương thơm phức hợp của trái cây ôn đới như nho xanh, hoa trắng, gia vị đan xen cùng một chút hương thảo mộc nhẹ nhàng, kèm theo mùi vani êm ái. Vị vang chua thanh hòa quyện sống động cùng vị trái cây chín mọng và vị khoáng nhẹ nhàng tạo nên sự cân bằng êm dịu kéo dài trong vòm miệng","https://winecellar.vn/ruou-vang-phap/blanc-du-milieu-2020/","https://winecellar.vn/wp-content/uploads/2023/06/blanc-du-milieu.jpg"
"24985","VD/0846","Rượu vang Pháp Château Angelus 2012","3","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2012","in-stock","","Château Angelus 2012 là điển hình cho phong cách vang đỏ đậm đà, cân bằng. Rượu có màu đỏ ruby đậm với hương thơm phức hợp của trái cây đen như mận chín, mâm xôi, việt quất đan xen cùng đinh hương, quế và vani. Vị rượu đậm đà và tròn trịa với chất chát dày mượt, hậu vị kéo dài lưu luyến.","https://winecellar.vn/ruou-vang-phap/chateau-angelus-2012/","https://winecellar.vn/wp-content/uploads/2022/05/chateau-angelus-2012.jpg"
"35507","VD/1450","Rượu vang Pháp Clos Du Milieu 2020","2","","","Merlot, Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2020","in-stock","","Đây là cuvée mới từ Château Angélus, được sản xuất từ thửa nho tốt nhất của họ tại Castillon. Rượu được làm hoàn toàn từ giống nho Merlot, canh tác ở sườn đồi phía Nam Castillon-la-Bataille – nơi có thổ nhưỡng đất sét, đá vôi lạnh đặc trưng. Rượu được ủ 18 tháng trong thùng gỗ sồi Pháp mới, đem lại hương vị tinh tế và cân bằng với chiều sâu hấp dẫn. Cấu trúc đầy đặn, mượt mà, để lại ấn tượng ngay từ lần thưởng thức đầu tiên.","https://winecellar.vn/ruou-vang-phap/clos-du-milieu-2020/","https://winecellar.vn/wp-content/uploads/2023/06/clos-du-milieu.jpg"
"35503","VD/1449-14-3L","Rượu vang Pháp No3 d’Angelus 2014 3L","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","","2014","in-stock","","No3 d’Angelus thể hiện triết lý theo đuổi chất lượng xuất sắc của Château Angélus. Những vườn nho chất lượng cao đã được lựa chọn với 85 90% nho Merlot, mang lại chất vị thơm ngon ngay khi còn trẻ. Phương pháp sản xuất được áp dụng tương tự như sản xuất dòng vang đẳng cấp Château Angélus. Niên vụ 2014 của No3 d’Angelus có hương vị sống động, hài hòa với trái cây chín mọng. Hương thơm tươi mát của anh đào đỏ và lý đen hòa quyện cùng vani và hương quế tinh tế.","https://winecellar.vn/ruou-vang-phap/no3-dangelus-2014/","https://winecellar.vn/wp-content/uploads/2023/06/no3-dangelus.jpg"
"35505","VD/1449-15- 375ML","Rượu vang Pháp No3 d’Angelus 2015","31.900.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","375ml","2015","in-stock","","No3 d’Angelus thể hiện triết lý theo đuổi chất lượng xuất sắc của Château Angélus. Những vườn nho chất lượng cao đã được lựa chọn với 85 90% nho Merlot, mang lại chất vị thơm ngon ngay khi còn trẻ. Phương pháp sản xuất được áp dụng tương tự như sản xuất dòng vang đẳng cấp Château Angélus. Rượu lan tỏa hương gia vị, caramel hòa quyện cùng quả mọng đỏ. Hương vị mượt mà, phảng phất hương gỗ sồi tinh tế.","https://winecellar.vn/ruou-vang-phap/no3-dangelus-2015/","https://winecellar.vn/wp-content/uploads/2023/06/no3-dangelus.jpg"
"54481","VD/1449-22","Rượu vang Pháp No3 d’Angelus 2022","3","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2022","in-stock","","No3 d’Angelus thể hiện triết lý theo đuổi chất lượng xuất sắc của Château Angélus. Những vườn nho chất lượng cao đã được lựa chọn với 85 90% nho Merlot, mang lại chất vị thơm ngon ngay khi còn trẻ. Phương pháp sản xuất được áp dụng tương tự như sản xuất dòng vang đẳng cấp Château Angélus. Rượu lan tỏa hương gia vị, thảo mộc tinh tế, anh đào đỏ, vỏ cam tươi và đinh hương. Hương vị nổi bật quả mọng đỏ thanh lịch, tươi mới, vị chát mượt như nhung, hậu vị sống động.","https://winecellar.vn/ruou-vang-phap/no3-dangelus-2022/","https://winecellar.vn/wp-content/uploads/2023/06/no3-dangelus.jpg"
"86516","VD/1598","Rượu vang Pháp Tempo D’Angelus 2023","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2023","in-stock","","Rượu mang sắc đỏ quyến rũ, bung tỏa hương thơm tươi mới của các loại quả mọng đỏ như dâu rừng và anh đào hòa quyện cùng những nốt hương gỗ sồi tinh tế. Hương vị rượu hài hòa, thanh thoát, vị chát mượt mà, độ chua nhẹ làm nổi bật sự tươi mát và chất vị trái cây thuần khiết. Hậu vị kéo dài, đọng lại với những nốt hương tinh tế của hạt cà phê rang và gỗ sồi.","https://winecellar.vn/ruou-vang-phap/tempo-dangelus-2023/","https://winecellar.vn/wp-content/uploads/2025/06/tempo-d-angelus.jpg"
"24607","VD/0123-18","Rượu vang Pháp Château Badette 2018","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2018","in-stock","","Rượu lan tỏa hương hoa hòa quyện cùng hương trái cây đầy quyến rũ. Chất vị trong trẻo, hậu vị kéo dài mềm mại, đầy lưu luyến.","https://winecellar.vn/ruou-vang-phap/chateau-badette-2018/","https://winecellar.vn/wp-content/uploads/2019/03/ruou-vang-phap-chateau-badette-2018.jpg"
"24781","VD/0228","Rượu vang Pháp Chateau Batailley 2010","5.808.000","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2010","in-stock","","","https://winecellar.vn/ruou-vang-phap/chateau-batailley-2010/","https://winecellar.vn/wp-content/uploads/2017/12/chateau-batailley.jpg"
"24782","VD/0329","Rượu vang Pháp Château Batailley 2015","4","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2015","in-stock","","Hương vị: Những hương thơm tinh xảo của tầng hương vị của quả lý chua đen cùng với sự hỗ trợ quyến rũ của trái dâu tằm và mận chín. Một hương vị cổ điện của dòng vang Paulilac/Batailley.","https://winecellar.vn/ruou-vang-phap/chateau-batailley-2015/","https://winecellar.vn/wp-content/uploads/2017/12/chateau-batailley.jpg"
"16534","VD/1042-09","Rượu vang Pháp Château Bélair Monange 2009","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2009","in-stock","","Hương thơm của trái cây đỏ chín mọng lan tỏa khắp trong ly, gợi lên chút vị cay cùng hương gỗ sồi mới. Chất vị mạnh mẽ, đậm đà, lan tỏa hương vị trái cây sống động với vị rượu tươi mới, cấu trúc cô đọng, mượt mà, êm ái","https://winecellar.vn/ruou-vang-phap/chateau-belair-monange/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-belair-monange.jpg"
"24978","VD/1042-10","Rượu vang Pháp Château Bélair Monange 2010","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2010","in-stock","","Rượu lan tỏa hương thơm nồng nàn của mận, socola và gỗ sồi theo phong cách tinh tế rất hài hòa và quyến rũ. Vị chát đậm đà, mượt mà, lôi cuốn với vị chua tươi mới kéo dài đến cuối dư vị","https://winecellar.vn/ruou-vang-phap/chateau-belair-monange-2010/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-belair-monange.jpg"
"31765","VD/1042-15","Rượu vang Pháp Château Bélair Monange 2015","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2015","in-stock","","Rượu lan tỏa anh đào đen, mâm xôi với chút hương thảo mộc của thuốc lá và cây cỏ khô, hòa quyện trong vị chát mịn màng, cấu trúc cô đọng cùng hậu vị sâu lắng kéo dài","https://winecellar.vn/ruou-vang-phap/chateau-belair-monange-2015/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-belair-monange.jpg"
"31766","VD/1042-16","Rượu vang Pháp Château Bélair Monange 2016","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2016","in-stock","","Rượu lan tỏa hương thơm đậm đà tầng tầng lớp lớp của các loại quả chín đỏ, hòa quyện với chút khói, đất ướt, cam thảo cùng chút tiêu cay và gia vị. Chất vị rượu mạnh mẽ, đậm đà với vị chát mềm mượt, thể hiện khả năng lưu trữ và thưởng thức trong nhiều thập kỷ","https://winecellar.vn/ruou-vang-phap/chateau-belair-monange-2016/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-belair-monange.jpg"
"34277","VD/1042-18","Rượu vang Pháp Château Bélair Monange 2018","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2018","in-stock","","Rượu lan tỏa hương mâm xôi, việt quất, ô liu đen và hoa khô đậm đà, hòa quyện trong vị chát siêu mịn, mãnh liệt và bóng bẩy với sự sang trọng kéo dài đầy ấn tượng.","https://winecellar.vn/ruou-vang-phap/chateau-belair-monange-2018/","https://winecellar.vn/wp-content/uploads/2021/06/chateau-belair-monange.jpg"
"47722","VD/0348-19","Rượu vang Pháp Château Belle-Vue 2019","1","","","Bordeaux Blend","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2019","in-stock","","Mùa hè ngập nắng đã đem lại những trái nho khỏe mạnh, kích thước nhỏ nhưng hương vị thơm ngon tuyệt vời, đạt độ chín hoàn hảo. Rượu mang sắc đỏ ánh tím lôi cuốn, vị chát mượt mà, thanh lịch, nồng nàn hương hoa và gia vị cay nhẹ. Một trong những niên vụ tốt nhất với hương vị đậm đà, thơm ngon, quyến rũ.","https://winecellar.vn/ruou-vang-phap/chateau-belle-vue-2019/","https://winecellar.vn/wp-content/uploads/2017/07/chateau-belle-vue.jpg"
"13085","VD/0615-07","Rượu vang Pháp Château Bellevue 2007","2.783.000","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2007","in-stock","","Rượu vang đỏ Château Bellevue 2007 là dòng vang đỏ đậm đà, nổi bật với hương trái anh đào đen giòn, nhấn nhá thêm chút lá nguyệt quế và thuốc lá khô. Rượu được ủ gỗ đem đến vị chát sắc nét mà tinh tế, đem lại trải nghiệm đầy mê đắm.","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2007/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
"24679","VD/0615","Rượu vang Pháp Château Bellevue 2015","3.366.000","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2015","in-stock","","Rượu lan tỏa hương bánh charcuterie và hạt rang trên nhân mứt mận, bánh gừng và cam thảo cùng với một chút hắc ín và lá nguyệt quế. Vị rượu tròn đầy, đậm đà với vị chát dày cùng hương vị trái cây sống động rất tươi mát. Hậu vị kết thúc với nốt hương khoáng chất kéo dài bền bỉ","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2015/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
"24672","VD/0614","Rượu vang Pháp Château Bellevue 2010","4","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2010","in-stock","","Rượu vang Pháp Chateau Bellevue 2010 nổi bật hương thơm của những quả anh đào sẫm màu, lý chua đen và việt quất sống động. Hương vị rượu vang ngọt ngào cùng nốt vị của trái cây chín, quả mọng, lý chua đen và gia vị ấm. Cấu trúc rượu mượt mà, tròn trịa trên vòm miệng. Hậu vị duy trì hương vị tuyệt vời.","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2010/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
"50751","VD/0614-6L","Rượu vang Pháp Château Bellevue 2010 6L","5","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","","2010","in-stock","","Rượu vang Pháp Chateau Bellevue 2010 nổi bật hương thơm của những quả anh đào sẫm màu, lý chua đen và việt quất sống động. Hương vị rượu vang ngọt ngào cùng nốt vị của trái cây chín, quả mọng, lý chua đen và gia vị ấm. Cấu trúc rượu mượt mà, tròn trịa trên vòm miệng. Hậu vị duy trì hương vị tuyệt vời.","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2010-6l/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
"24675","VD/0615-11","Rượu vang Pháp Château Bellevue 2011","3.509.000","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2011","in-stock","","Rượu vang đỏ Chateau Bellevue Grand Cru Classés 2011 là một dòng vang ấn tượng, tinh khiết với nốt hương khoáng nổi bật sánh quyện cùng lớp hương ngọt ngào của mâm xôi đen, mâm xôi đỏ, mận. Kết cấu rượu mạnh mẽ với dư vị kéo dài.","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2011/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
"24676","VD/0615-12","Rượu vang Pháp Château Bellevue 2012","3.355.000","","","Merlot","Rượu Vang Đỏ","Nhà sản xuất","Bordeaux","","1","750ml","2012","in-stock","","Rượu vang đỏ Chateau Bellevue Grand Cru Classé 2012 lan tỏa hương thơm sống động của mâm xôi đen thoáng hương gia vị cay trên nền hương khói quyến rũ. Vị rượu tươi mát, mượt mà, tinh tế, sánh mịn, vị chua nhẹ nhàng, thanh thoát. Khi thưởng thức, rượu bùng nổ các nốt hương của việt quất, anh đào đen và mận. Vị chát tinh tế, trẻ trung cuốn theo dư vị kéo dài.","https://winecellar.vn/ruou-vang-phap/chateau-bellevue-2012/","https://winecellar.vn/wp-content/uploads/2019/07/chateau-bellevue.jpg"
